date,EmployeeID,status
1/5/2040,EMP5451,Present
1/6/2040,EMP5452,Present
1/7/2040,EMP5453,Absent
1/8/2040,EMP5454,Present
1/9/2040,EMP5455,Absent
1/10/2040,EMP5456,Present
1/11/2040,EMP5457,Present
1/12/2040,EMP5458,Present
1/13/2040,EMP5459,Present
1/14/2040,EMP5460,Present
1/15/2040,EMP5461,Present
1/16/2040,EMP5462,Present
1/17/2040,EMP5463,Present
1/18/2040,EMP5464,Present
1/19/2040,EMP5465,Present
1/20/2040,EMP5466,Present
1/21/2040,EMP5467,Present
1/22/2040,EMP5468,Present
1/23/2040,EMP5469,Present
1/24/2040,EMP5470,Absent
1/25/2040,EMP5471,Present
1/26/2040,EMP5472,Present
1/27/2040,EMP5473,Absent
1/28/2040,EMP5474,Present
1/29/2040,EMP5475,Present
1/30/2040,EMP5476,Present
1/31/2040,EMP5477,Present
2/1/2040,EMP5478,Present
2/2/2040,EMP5479,Present
2/3/2040,EMP5480,Present
2/4/2040,EMP5481,Present
2/5/2040,EMP5482,Absent
2/6/2040,EMP5483,Present
2/7/2040,EMP5484,Present
2/8/2040,EMP5485,Present
2/9/2040,EMP5486,Present
2/10/2040,EMP5487,Absent
2/11/2040,EMP5488,Present
2/12/2040,EMP5489,Present
2/13/2040,EMP5490,Present
2/14/2040,EMP5491,Present
2/15/2040,EMP5492,Present
2/16/2040,EMP5493,Present
2/17/2040,EMP5494,Present
2/18/2040,EMP5495,Present
2/19/2040,EMP5496,Absent
2/20/2040,EMP5497,Absent
2/21/2040,EMP5498,Present
2/22/2040,EMP5499,Present
2/23/2040,EMP5500,Present
2/24/2040,EMP5501,Absent
2/25/2040,EMP5502,Present
2/26/2040,EMP5503,Present
2/27/2040,EMP5504,Present
2/28/2040,EMP5505,Present
2/29/2040,EMP5506,Present
3/1/2040,EMP5507,Present
3/2/2040,EMP5508,Present
3/3/2040,EMP5509,Present
3/4/2040,EMP5510,Present
3/5/2040,EMP5511,Present
3/6/2040,EMP5512,Absent
3/7/2040,EMP5513,Present
3/8/2040,EMP5514,Present
3/9/2040,EMP5515,Present
3/10/2040,EMP5516,Present
3/11/2040,EMP5517,Present
3/12/2040,EMP5518,Absent
3/13/2040,EMP5519,Absent
3/14/2040,EMP5520,Present
3/15/2040,EMP5521,Absent
3/16/2040,EMP5522,Present
3/17/2040,EMP5523,Present
3/18/2040,EMP5524,Present
3/19/2040,EMP5525,Present
3/20/2040,EMP5526,Present
3/21/2040,EMP5527,Present
3/22/2040,EMP5528,Present
3/23/2040,EMP5529,Present
3/24/2040,EMP5530,Present
3/25/2040,EMP5531,Present
3/26/2040,EMP5532,Present
3/27/2040,EMP5533,Present
3/28/2040,EMP5534,Present
3/29/2040,EMP5535,Absent
3/30/2040,EMP5536,Present
3/31/2040,EMP5537,Present
4/1/2040,EMP5538,Absent
4/2/2040,EMP5539,Present
4/3/2040,EMP5540,Present
4/4/2040,EMP5541,Present
4/5/2040,EMP5542,Present
4/6/2040,EMP5543,Present
4/7/2040,EMP5544,Present
4/8/2040,EMP5545,Present
4/9/2040,EMP5546,Present
4/10/2040,EMP5547,Present
4/11/2040,EMP5548,Absent
4/12/2040,EMP5549,Present
4/13/2040,EMP5550,Present
4/14/2040,EMP5551,Present
4/15/2040,EMP5552,Absent
4/16/2040,EMP5553,Present
4/17/2040,EMP5554,Present
4/18/2040,EMP5555,Absent
4/19/2040,EMP5556,Present
4/20/2040,EMP5557,Present
4/21/2040,EMP5558,Present
4/22/2040,EMP5559,Present
4/23/2040,EMP5560,Present
4/24/2040,EMP5561,Present
4/25/2040,EMP5562,Present
4/26/2040,EMP5563,Present
4/27/2040,EMP5564,Present
4/28/2040,EMP5565,Present
4/29/2040,EMP5566,Present
4/30/2040,EMP5567,Present
5/1/2040,EMP5568,Present
5/2/2040,EMP5569,Present
5/3/2040,EMP5570,Present
5/4/2040,EMP5571,Present
5/5/2040,EMP5572,Present
5/6/2040,EMP5573,Present
5/7/2040,EMP5574,Present
5/8/2040,EMP5575,Present
5/9/2040,EMP5576,Present
5/10/2040,EMP5577,Present
5/11/2040,EMP5578,Present
5/12/2040,EMP5579,Absent
5/13/2040,EMP5580,Present
5/14/2040,EMP5581,Present
5/15/2040,EMP5582,Present
5/16/2040,EMP5583,Present
5/17/2040,EMP5584,Present
5/18/2040,EMP5585,Present
5/19/2040,EMP5586,Present
5/20/2040,EMP5587,Present
5/21/2040,EMP5588,Present
5/22/2040,EMP5589,Absent
5/23/2040,EMP5590,Present
5/24/2040,EMP5591,Present
5/25/2040,EMP5592,Absent
5/26/2040,EMP5593,Present
5/27/2040,EMP5594,Present
5/28/2040,EMP5595,Present
5/29/2040,EMP5596,Present
5/30/2040,EMP5597,Present
5/31/2040,EMP5598,Present
6/1/2040,EMP5599,Present
6/2/2040,EMP5600,Present
6/3/2040,EMP5601,Present
6/4/2040,EMP5602,Present
6/5/2040,EMP5603,Present
6/6/2040,EMP5604,Present
6/7/2040,EMP5605,Present
6/8/2040,EMP5606,Present
6/9/2040,EMP5607,Present
6/10/2040,EMP5608,Present
6/11/2040,EMP5609,Present
6/12/2040,EMP5610,Present
6/13/2040,EMP5611,Present
6/14/2040,EMP5612,Present
6/15/2040,EMP5613,Present
6/16/2040,EMP5614,Present
6/17/2040,EMP5615,Present
6/18/2040,EMP5616,Present
6/19/2040,EMP5617,Present
6/20/2040,EMP5618,Present
6/21/2040,EMP5619,Absent
6/22/2040,EMP5620,Present
6/23/2040,EMP5621,Present
6/24/2040,EMP5622,Present
6/25/2040,EMP5623,Present
6/26/2040,EMP5624,Absent
6/27/2040,EMP5625,Present
6/28/2040,EMP5626,Present
6/29/2040,EMP5627,Present
6/30/2040,EMP5628,Present
7/1/2040,EMP5629,Present
7/2/2040,EMP5630,Absent
7/3/2040,EMP5631,Present
7/4/2040,EMP5632,Present
7/5/2040,EMP5633,Present
7/6/2040,EMP5634,Present
7/7/2040,EMP5635,Present
7/8/2040,EMP5636,Absent
7/9/2040,EMP5637,Present
7/10/2040,EMP5638,Present
7/11/2040,EMP5639,Present
7/12/2040,EMP5640,Present
7/13/2040,EMP5641,Present
7/14/2040,EMP5642,Absent
7/15/2040,EMP5643,Present
7/16/2040,EMP5644,Absent
7/17/2040,EMP5645,Present
7/18/2040,EMP5646,Absent
7/19/2040,EMP5647,Present
7/20/2040,EMP5648,Absent
7/21/2040,EMP5649,Present
7/22/2040,EMP5650,Absent
7/23/2040,EMP5651,Absent
7/24/2040,EMP5652,Present
7/25/2040,EMP5653,Present
7/26/2040,EMP5654,Present
7/27/2040,EMP5655,Present
7/28/2040,EMP5656,Present
7/29/2040,EMP5657,Present
7/30/2040,EMP5658,Present
7/31/2040,EMP5659,Present
8/1/2040,EMP5660,Present
8/2/2040,EMP5661,Present
8/3/2040,EMP5662,Present
8/4/2040,EMP5663,Present
8/5/2040,EMP5664,Present
8/6/2040,EMP5665,Present
8/7/2040,EMP5666,Present
8/8/2040,EMP5667,Present
8/9/2040,EMP5668,Present
8/10/2040,EMP5669,Present
8/11/2040,EMP5670,Present
8/12/2040,EMP5671,Present
8/13/2040,EMP5672,Absent
8/14/2040,EMP5673,Present
8/15/2040,EMP5674,Present
8/16/2040,EMP5675,Present
8/17/2040,EMP5676,Present
8/18/2040,EMP5677,Present
8/19/2040,EMP5678,Present
8/20/2040,EMP5679,Present
8/21/2040,EMP5680,Present
8/22/2040,EMP5681,Present
8/23/2040,EMP5682,Absent
8/24/2040,EMP5683,Present
8/25/2040,EMP5684,Absent
8/26/2040,EMP5685,Present
8/27/2040,EMP5686,Present
8/28/2040,EMP5687,Present
8/29/2040,EMP5688,Present
8/30/2040,EMP5689,Present
8/31/2040,EMP5690,Present
9/1/2040,EMP5691,Present
9/2/2040,EMP5692,Present
9/3/2040,EMP5693,Present
9/4/2040,EMP5694,Present
9/5/2040,EMP5695,Absent
9/6/2040,EMP5696,Present
9/7/2040,EMP5697,Present
9/8/2040,EMP5698,Present
9/9/2040,EMP5699,Present
9/10/2040,EMP5700,Present
9/11/2040,EMP5701,Present
9/12/2040,EMP5702,Present
9/13/2040,EMP5703,Absent
9/14/2040,EMP5704,Absent
9/15/2040,EMP5705,Present
9/16/2040,EMP5706,Present
9/17/2040,EMP5707,Present
9/18/2040,EMP5708,Present
9/19/2040,EMP5709,Present
9/20/2040,EMP5710,Absent
9/21/2040,EMP5711,Present
9/22/2040,EMP5712,Present
9/23/2040,EMP5713,Present
9/24/2040,EMP5714,Present
9/25/2040,EMP5715,Present
9/26/2040,EMP5716,Present
9/27/2040,EMP5717,Present
9/28/2040,EMP5718,Present
9/29/2040,EMP5719,Present
9/30/2040,EMP5720,Present
10/1/2040,EMP5721,Present
10/2/2040,EMP5722,Present
10/3/2040,EMP5723,Present
10/4/2040,EMP5724,Present
10/5/2040,EMP5725,Present
10/6/2040,EMP5726,Present
10/7/2040,EMP5727,Present
10/8/2040,EMP5728,Present
10/9/2040,EMP5729,Present
10/10/2040,EMP5730,Present
10/11/2040,EMP5731,Present
10/12/2040,EMP5732,Absent
10/13/2040,EMP5733,Present
10/14/2040,EMP5734,Present
10/15/2040,EMP5735,Absent
10/16/2040,EMP5736,Present
10/17/2040,EMP5737,Present
10/18/2040,EMP5738,Present
10/19/2040,EMP5739,Present
10/20/2040,EMP5740,Present
10/21/2040,EMP5741,Present
10/22/2040,EMP5742,Present
10/23/2040,EMP5743,Present
10/24/2040,EMP5744,Present
10/25/2040,EMP5745,Present
10/26/2040,EMP5746,Present
10/27/2040,EMP5747,Absent
10/28/2040,EMP5748,Present
10/29/2040,EMP5749,Present
10/30/2040,EMP5750,Present
10/31/2040,EMP5751,Present
11/1/2040,EMP5752,Present
11/2/2040,EMP5753,Absent
11/3/2040,EMP5754,Present
11/4/2040,EMP5755,Present
11/5/2040,EMP5756,Present
11/6/2040,EMP5757,Present
11/7/2040,EMP5758,Present
11/8/2040,EMP5759,Present
11/9/2040,EMP5760,Present
11/10/2040,EMP5761,Present
11/11/2040,EMP5762,Present
11/12/2040,EMP5763,Present
11/13/2040,EMP5764,Absent
11/14/2040,EMP5765,Present
11/15/2040,EMP5766,Present
11/16/2040,EMP5767,Present
11/17/2040,EMP5768,Absent
11/18/2040,EMP5769,Absent
11/19/2040,EMP5770,Absent
11/20/2040,EMP5771,Absent
11/21/2040,EMP5772,Present
11/22/2040,EMP5773,Present
11/23/2040,EMP5774,Present
11/24/2040,EMP5775,Present
11/25/2040,EMP5776,Present
11/26/2040,EMP5777,Present
11/27/2040,EMP5778,Present
11/28/2040,EMP5779,Present
11/29/2040,EMP5780,Present
11/30/2040,EMP5781,Present
12/1/2040,EMP5782,Present
12/2/2040,EMP5783,Present
12/3/2040,EMP5784,Present
12/4/2040,EMP5785,Present
12/5/2040,EMP5786,Present
12/6/2040,EMP5787,Present
12/7/2040,EMP5788,Present
12/8/2040,EMP5789,Present
12/9/2040,EMP5790,Present
12/10/2040,EMP5791,Present
12/11/2040,EMP5792,Present
12/12/2040,EMP5793,Present
12/13/2040,EMP5794,Present
12/14/2040,EMP5795,Present
12/15/2040,EMP5796,Present
12/16/2040,EMP5797,Present
12/17/2040,EMP5798,Present
12/18/2040,EMP5799,Present
12/19/2040,EMP5800,Present
12/20/2040,EMP5801,Present
12/21/2040,EMP5802,Present
12/22/2040,EMP5803,Absent
12/23/2040,EMP5804,Present
12/24/2040,EMP5805,Present
12/25/2040,EMP5806,Absent
12/26/2040,EMP5807,Present
12/27/2040,EMP5808,Present
12/28/2040,EMP5809,Present
12/29/2040,EMP5810,Present
12/30/2040,EMP5811,Present
12/31/2040,EMP5812,Absent
1/1/2041,EMP5813,Present
1/2/2041,EMP5814,Present
1/3/2041,EMP5815,Present
1/4/2041,EMP5816,Present
1/5/2041,EMP5817,Present
1/6/2041,EMP5818,Present
1/7/2041,EMP5819,Present
1/8/2041,EMP5820,Present
1/9/2041,EMP5821,Present
1/10/2041,EMP5822,Present
1/11/2041,EMP5823,Present
1/12/2041,EMP5824,Present
1/13/2041,EMP5825,Absent
1/14/2041,EMP5826,Present
1/15/2041,EMP5827,Present
1/16/2041,EMP5828,Present
1/17/2041,EMP5829,Present
1/18/2041,EMP5830,Absent
1/19/2041,EMP5831,Present
1/20/2041,EMP5832,Absent
1/21/2041,EMP5833,Present
1/22/2041,EMP5834,Present
1/23/2041,EMP5835,Present
1/24/2041,EMP5836,Present
1/25/2041,EMP5837,Present
1/26/2041,EMP5838,Present
1/27/2041,EMP5839,Present
1/28/2041,EMP5840,Present
1/29/2041,EMP5841,Present
1/30/2041,EMP5842,Present
1/31/2041,EMP5843,Present
2/1/2041,EMP5844,Present
2/2/2041,EMP5845,Present
2/3/2041,EMP5846,Present
2/4/2041,EMP5847,Present
2/5/2041,EMP5848,Present
2/6/2041,EMP5849,Present
2/7/2041,EMP5850,Present
2/8/2041,EMP5851,Present
2/9/2041,EMP5852,Absent
2/10/2041,EMP5853,Absent
2/11/2041,EMP5854,Present
2/12/2041,EMP5855,Present
2/13/2041,EMP5856,Present
2/14/2041,EMP5857,Present
2/15/2041,EMP5858,Present
2/16/2041,EMP5859,Present
2/17/2041,EMP5860,Present
2/18/2041,EMP5861,Present
2/19/2041,EMP5862,Present
2/20/2041,EMP5863,Present
2/21/2041,EMP5864,Present
2/22/2041,EMP5865,Present
2/23/2041,EMP5866,Present
2/24/2041,EMP5867,Present
2/25/2041,EMP5868,Absent
2/26/2041,EMP5869,Present
2/27/2041,EMP5870,Present
2/28/2041,EMP5871,Present
3/1/2041,EMP5872,Present
3/2/2041,EMP5873,Present
3/3/2041,EMP5874,Present
3/4/2041,EMP5875,Absent
3/5/2041,EMP5876,Present
3/6/2041,EMP5877,Present
3/7/2041,EMP5878,Absent
3/8/2041,EMP5879,Present
3/9/2041,EMP5880,Present
3/10/2041,EMP5881,Present
3/11/2041,EMP5882,Present
3/12/2041,EMP5883,Present
3/13/2041,EMP5884,Present
3/14/2041,EMP5885,Present
3/15/2041,EMP5886,Present
3/16/2041,EMP5887,Present
3/17/2041,EMP5888,Present
3/18/2041,EMP5889,Present
3/19/2041,EMP5890,Present
3/20/2041,EMP5891,Present
3/21/2041,EMP5892,Present
3/22/2041,EMP5893,Present
3/23/2041,EMP5894,Present
3/24/2041,EMP5895,Present
3/25/2041,EMP5896,Present
3/26/2041,EMP5897,Present
3/27/2041,EMP5898,Present
3/28/2041,EMP5899,Present
3/29/2041,EMP5900,Present
3/30/2041,EMP5901,Absent
3/31/2041,EMP5902,Absent
4/1/2041,EMP5903,Absent
4/2/2041,EMP5904,Present
4/3/2041,EMP5905,Present
4/4/2041,EMP5906,Present
4/5/2041,EMP5907,Present
4/6/2041,EMP5908,Present
4/7/2041,EMP5909,Absent
4/8/2041,EMP5910,Present
4/9/2041,EMP5911,Present
4/10/2041,EMP5912,Present
4/11/2041,EMP5913,Present
4/12/2041,EMP5914,Absent
4/13/2041,EMP5915,Present
4/14/2041,EMP5916,Absent
4/15/2041,EMP5917,Absent
4/16/2041,EMP5918,Present
4/17/2041,EMP5919,Present
4/18/2041,EMP5920,Present
4/19/2041,EMP5921,Present
4/20/2041,EMP5922,Present
4/21/2041,EMP5923,Absent
4/22/2041,EMP5924,Present
4/23/2041,EMP5925,Present
4/24/2041,EMP5926,Present
4/25/2041,EMP5927,Present
4/26/2041,EMP5928,Present
4/27/2041,EMP5929,Present
4/28/2041,EMP5930,Present
4/29/2041,EMP5931,Present
4/30/2041,EMP5932,Present
5/1/2041,EMP5933,Present
5/2/2041,EMP5934,Absent
5/3/2041,EMP5935,Present
5/4/2041,EMP5936,Present
5/5/2041,EMP5937,Present
5/6/2041,EMP5938,Present
5/7/2041,EMP5939,Present
5/8/2041,EMP5940,Present
5/9/2041,EMP5941,Present
5/10/2041,EMP5942,Present
5/11/2041,EMP5943,Present
5/12/2041,EMP5944,Present
5/13/2041,EMP5945,Present
5/14/2041,EMP5946,Present
5/15/2041,EMP5947,Present
5/16/2041,EMP5948,Present
5/17/2041,EMP5949,Present
5/18/2041,EMP5950,Present
5/19/2041,EMP5951,Absent
5/20/2041,EMP5952,Present
5/21/2041,EMP5953,Present
5/22/2041,EMP5954,Present
5/23/2041,EMP5955,Present
5/24/2041,EMP5956,Present
5/25/2041,EMP5957,Present
5/26/2041,EMP5958,Present
5/27/2041,EMP5959,Present
5/28/2041,EMP5960,Absent
5/29/2041,EMP5961,Present
5/30/2041,EMP5962,Absent
5/31/2041,EMP5963,Present
6/1/2041,EMP5964,Present
6/2/2041,EMP5965,Present
6/3/2041,EMP5966,Present
6/4/2041,EMP5967,Present
6/5/2041,EMP5968,Present
6/6/2041,EMP5969,Present
6/7/2041,EMP5970,Present
6/8/2041,EMP5971,Present
6/9/2041,EMP5972,Present
6/10/2041,EMP5973,Present
6/11/2041,EMP5974,Present
6/12/2041,EMP5975,Absent
6/13/2041,EMP5976,Present
6/14/2041,EMP5977,Present
6/15/2041,EMP5978,Present
6/16/2041,EMP5979,Present
6/17/2041,EMP5980,Present
6/18/2041,EMP5981,Present
6/19/2041,EMP5982,Present
6/20/2041,EMP5983,Present
6/21/2041,EMP5984,Present
6/22/2041,EMP5985,Absent
6/23/2041,EMP5986,Present
6/24/2041,EMP5987,Present
6/25/2041,EMP5988,Absent
6/26/2041,EMP5989,Present
6/27/2041,EMP5990,Absent
6/28/2041,EMP5991,Present
6/29/2041,EMP5992,Present
6/30/2041,EMP5993,Present
7/1/2041,EMP5994,Present
7/2/2041,EMP5995,Present
7/3/2041,EMP5996,Present
7/4/2041,EMP5997,Present
7/5/2041,EMP5998,Present
7/6/2041,EMP5999,Present
7/7/2041,EMP6000,Absent
7/8/2041,EMP6001,Absent
7/9/2041,EMP6002,Present
7/10/2041,EMP6003,Present
7/11/2041,EMP6004,Absent
7/12/2041,EMP6005,Absent
7/13/2041,EMP6006,Present
7/14/2041,EMP6007,Present
7/15/2041,EMP6008,Absent
7/16/2041,EMP6009,Absent
7/17/2041,EMP6010,Absent
7/18/2041,EMP6011,Present
7/19/2041,EMP6012,Present
7/20/2041,EMP6013,Absent
7/21/2041,EMP6014,Present
7/22/2041,EMP6015,Present
7/23/2041,EMP6016,Absent
7/24/2041,EMP6017,Present
7/25/2041,EMP6018,Present
7/26/2041,EMP6019,Present
7/27/2041,EMP6020,Absent
7/28/2041,EMP6021,Present
7/29/2041,EMP6022,Present
7/30/2041,EMP6023,Present
7/31/2041,EMP6024,Present
8/1/2041,EMP6025,Present
8/2/2041,EMP6026,Present
8/3/2041,EMP6027,Present
8/4/2041,EMP6028,Present
8/5/2041,EMP6029,Present
8/6/2041,EMP6030,Present
8/7/2041,EMP6031,Present
8/8/2041,EMP6032,Present
8/9/2041,EMP6033,Present
8/10/2041,EMP6034,Present
8/11/2041,EMP6035,Present
8/12/2041,EMP6036,Present
8/13/2041,EMP6037,Absent
8/14/2041,EMP6038,Present
8/15/2041,EMP6039,Present
8/16/2041,EMP6040,Present
8/17/2041,EMP6041,Present
8/18/2041,EMP6042,Present
8/19/2041,EMP6043,Present
8/20/2041,EMP6044,Absent
8/21/2041,EMP6045,Absent
8/22/2041,EMP6046,Present
8/23/2041,EMP6047,Present
8/24/2041,EMP6048,Present
8/25/2041,EMP6049,Present
8/26/2041,EMP6050,Present
8/27/2041,EMP6051,Absent
8/28/2041,EMP6052,Present
8/29/2041,EMP6053,Present
8/30/2041,EMP6054,Present
8/31/2041,EMP6055,Absent
9/1/2041,EMP6056,Present
9/2/2041,EMP6057,Present
9/3/2041,EMP6058,Present
9/4/2041,EMP6059,Present
9/5/2041,EMP6060,Present
9/6/2041,EMP6061,Present
9/7/2041,EMP6062,Present
9/8/2041,EMP6063,Present
9/9/2041,EMP6064,Present
9/10/2041,EMP6065,Present
9/11/2041,EMP6066,Absent
9/12/2041,EMP6067,Present
9/13/2041,EMP6068,Present
9/14/2041,EMP6069,Present
9/15/2041,EMP6070,Absent
9/16/2041,EMP6071,Absent
9/17/2041,EMP6072,Present
9/18/2041,EMP6073,Present
9/19/2041,EMP6074,Present
9/20/2041,EMP6075,Present
9/21/2041,EMP6076,Present
9/22/2041,EMP6077,Present
9/23/2041,EMP6078,Absent
9/24/2041,EMP6079,Present
9/25/2041,EMP6080,Present
9/26/2041,EMP6081,Present
9/27/2041,EMP6082,Present
9/28/2041,EMP6083,Present
9/29/2041,EMP6084,Present
9/30/2041,EMP6085,Present
10/1/2041,EMP6086,Present
10/2/2041,EMP6087,Absent
10/3/2041,EMP6088,Absent
10/4/2041,EMP6089,Present
10/5/2041,EMP6090,Present
10/6/2041,EMP6091,Present
10/7/2041,EMP6092,Absent
10/8/2041,EMP6093,Present
10/9/2041,EMP6094,Absent
10/10/2041,EMP6095,Present
10/11/2041,EMP6096,Absent
10/12/2041,EMP6097,Present
10/13/2041,EMP6098,Present
10/14/2041,EMP6099,Present
10/15/2041,EMP6100,Absent
10/16/2041,EMP6101,Present
10/17/2041,EMP6102,Present
10/18/2041,EMP6103,Present
10/19/2041,EMP6104,Present
10/20/2041,EMP6105,Present
10/21/2041,EMP6106,Present
10/22/2041,EMP6107,Present
10/23/2041,EMP6108,Absent
10/24/2041,EMP6109,Present
10/25/2041,EMP6110,Present
10/26/2041,EMP6111,Absent
10/27/2041,EMP6112,Absent
10/28/2041,EMP6113,Present
10/29/2041,EMP6114,Present
10/30/2041,EMP6115,Present
10/31/2041,EMP6116,Present
11/1/2041,EMP6117,Present
11/2/2041,EMP6118,Present
11/3/2041,EMP6119,Present
11/4/2041,EMP6120,Present
11/5/2041,EMP6121,Absent
11/6/2041,EMP6122,Present
11/7/2041,EMP6123,Present
11/8/2041,EMP6124,Present
11/9/2041,EMP6125,Present
11/10/2041,EMP6126,Absent
11/11/2041,EMP6127,Present
11/12/2041,EMP6128,Present
11/13/2041,EMP6129,Present
11/14/2041,EMP6130,Present
11/15/2041,EMP6131,Present
11/16/2041,EMP6132,Present
11/17/2041,EMP6133,Present
11/18/2041,EMP6134,Present
11/19/2041,EMP6135,Present
11/20/2041,EMP6136,Present
11/21/2041,EMP6137,Present
11/22/2041,EMP6138,Present
11/23/2041,EMP6139,Present
11/24/2041,EMP6140,Present
11/25/2041,EMP6141,Present
11/26/2041,EMP6142,Present
11/27/2041,EMP6143,Present
11/28/2041,EMP6144,Present
11/29/2041,EMP6145,Present
11/30/2041,EMP6146,Present
12/1/2041,EMP6147,Present
12/2/2041,EMP6148,Present
12/3/2041,EMP6149,Present
12/4/2041,EMP6150,Present
12/5/2041,EMP6151,Present
12/6/2041,EMP6152,Present
12/7/2041,EMP6153,Present
12/8/2041,EMP6154,Present
12/9/2041,EMP6155,Present
12/10/2041,EMP6156,Present
12/11/2041,EMP6157,Present
12/12/2041,EMP6158,Present
12/13/2041,EMP6159,Present
12/14/2041,EMP6160,Present
12/15/2041,EMP6161,Present
12/16/2041,EMP6162,Absent
12/17/2041,EMP6163,Present
12/18/2041,EMP6164,Present
12/19/2041,EMP6165,Present
12/20/2041,EMP6166,Absent
12/21/2041,EMP6167,Present
12/22/2041,EMP6168,Present
12/23/2041,EMP6169,Present
12/24/2041,EMP6170,Present
12/25/2041,EMP6171,Absent
12/26/2041,EMP6172,Absent
12/27/2041,EMP6173,Present
12/28/2041,EMP6174,Present
12/29/2041,EMP6175,Present
12/30/2041,EMP6176,Present
12/31/2041,EMP6177,Absent
1/1/2042,EMP6178,Present
1/2/2042,EMP6179,Present
1/3/2042,EMP6180,Present
1/4/2042,EMP6181,Present
1/5/2042,EMP6182,Present
1/6/2042,EMP6183,Present
1/7/2042,EMP6184,Absent
1/8/2042,EMP6185,Present
1/9/2042,EMP6186,Present
1/10/2042,EMP6187,Absent
1/11/2042,EMP6188,Present
1/12/2042,EMP6189,Present
1/13/2042,EMP6190,Present
1/14/2042,EMP6191,Present
1/15/2042,EMP6192,Present
1/16/2042,EMP6193,Present
1/17/2042,EMP6194,Present
1/18/2042,EMP6195,Present
1/19/2042,EMP6196,Present
1/20/2042,EMP6197,Present
1/21/2042,EMP6198,Absent
1/22/2042,EMP6199,Present
1/23/2042,EMP6200,Present
1/24/2042,EMP6201,Present
1/25/2042,EMP6202,Present
1/26/2042,EMP6203,Absent
1/27/2042,EMP6204,Present
1/28/2042,EMP6205,Present
1/29/2042,EMP6206,Absent
1/30/2042,EMP6207,Present
1/31/2042,EMP6208,Absent
2/1/2042,EMP6209,Present
2/2/2042,EMP6210,Present
2/3/2042,EMP6211,Present
2/4/2042,EMP6212,Absent
2/5/2042,EMP6213,Present
2/6/2042,EMP6214,Present
2/7/2042,EMP6215,Present
2/8/2042,EMP6216,Present
2/9/2042,EMP6217,Present
2/10/2042,EMP6218,Present
2/11/2042,EMP6219,Present
2/12/2042,EMP6220,Present
2/13/2042,EMP6221,Present
2/14/2042,EMP6222,Present
2/15/2042,EMP6223,Present
2/16/2042,EMP6224,Absent
2/17/2042,EMP6225,Present
2/18/2042,EMP6226,Absent
2/19/2042,EMP6227,Absent
2/20/2042,EMP6228,Present
2/21/2042,EMP6229,Present
2/22/2042,EMP6230,Present
2/23/2042,EMP6231,Present
2/24/2042,EMP6232,Absent
2/25/2042,EMP6233,Present
2/26/2042,EMP6234,Present
2/27/2042,EMP6235,Present
2/28/2042,EMP6236,Present
3/1/2042,EMP6237,Present
3/2/2042,EMP6238,Present
3/3/2042,EMP6239,Absent
3/4/2042,EMP6240,Present
3/5/2042,EMP6241,Absent
3/6/2042,EMP6242,Present
3/7/2042,EMP6243,Present
3/8/2042,EMP6244,Absent
3/9/2042,EMP6245,Present
3/10/2042,EMP6246,Present
3/11/2042,EMP6247,Absent
3/12/2042,EMP6248,Present
3/13/2042,EMP6249,Present
3/14/2042,EMP6250,Present
3/15/2042,EMP6251,Present
3/16/2042,EMP6252,Present
3/17/2042,EMP6253,Present
3/18/2042,EMP6254,Present
3/19/2042,EMP6255,Absent
3/20/2042,EMP6256,Present
3/21/2042,EMP6257,Absent
3/22/2042,EMP6258,Absent
3/23/2042,EMP6259,Present
3/24/2042,EMP6260,Absent
3/25/2042,EMP6261,Present
3/26/2042,EMP6262,Present
3/27/2042,EMP6263,Absent
3/28/2042,EMP6264,Present
3/29/2042,EMP6265,Absent
3/30/2042,EMP6266,Present
3/31/2042,EMP6267,Present
4/1/2042,EMP6268,Present
4/2/2042,EMP6269,Absent
4/3/2042,EMP6270,Absent
4/4/2042,EMP6271,Present
4/5/2042,EMP6272,Present
4/6/2042,EMP6273,Present
4/7/2042,EMP6274,Present
4/8/2042,EMP6275,Present
4/9/2042,EMP6276,Absent
4/10/2042,EMP6277,Present
4/11/2042,EMP6278,Present
4/12/2042,EMP6279,Present
4/13/2042,EMP6280,Present
4/14/2042,EMP6281,Present
4/15/2042,EMP6282,Present
4/16/2042,EMP6283,Absent
4/17/2042,EMP6284,Present
4/18/2042,EMP6285,Absent
4/19/2042,EMP6286,Absent
4/20/2042,EMP6287,Present
4/21/2042,EMP6288,Present
4/22/2042,EMP6289,Present
4/23/2042,EMP6290,Absent
4/24/2042,EMP6291,Present
4/25/2042,EMP6292,Absent
4/26/2042,EMP6293,Present
4/27/2042,EMP6294,Present
4/28/2042,EMP6295,Present
4/29/2042,EMP6296,Present
4/30/2042,EMP6297,Present
5/1/2042,EMP6298,Present
5/2/2042,EMP6299,Present
5/3/2042,EMP6300,Present
5/4/2042,EMP6301,Present
5/5/2042,EMP6302,Present
5/6/2042,EMP6303,Present
5/7/2042,EMP6304,Present
5/8/2042,EMP6305,Present
5/9/2042,EMP6306,Present
5/10/2042,EMP6307,Present
5/11/2042,EMP6308,Present
5/12/2042,EMP6309,Present
5/13/2042,EMP6310,Present
5/14/2042,EMP6311,Present
5/15/2042,EMP6312,Present
5/16/2042,EMP6313,Present
5/17/2042,EMP6314,Present
5/18/2042,EMP6315,Absent
